Дата,Сумма,Операция,Детали,Unnamed: 4,user_id,category
14.06.25,"+ 1 000,00 ₸",Пополнение,Əлібек Ө.,,user_665,Рестораны
14.06.25,"- 5 000,00 ₸",Перевод,Дамир Т.,,user_966,Транспорт
14.06.25,"+ 3 860,00 ₸",Пополнение,Дамир Т.,,user_966,Питомцы
14.06.25,"- 3 860,00 ₸",Перевод,Дамир Т.,,user_560,Ремонт
14.06.25,"+ 5 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_665,Аренда
14.06.25,"- 30 000,00 ₸",Перевод,Арайлым Б.,,user_777,Страхование
14.06.25,"+ 30 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_347,Авто
12.06.25,"- 1 000,00 ₸",Перевод,Темірлан Б.,,user_379,Питомцы
12.06.25,"+ 700,00 ₸",Пополнение,Темірлан Б.,,user_379,Штрафы
12.06.25,"+ 1 316,00 ₸",Пополнение,Темірлан Б.,,user_471,Коммуналка
12.06.25,"- 490,00 ₸",Покупка,YANDEX.GO,,user_379,Ремонт
12.06.25,"- 7 764,45 ₸ (- 15,00 USD)",Покупка,CANVA* I04545-19460892,,user_665,Медицина
11.06.25,"- 2 500,00 ₸",Перевод,Еркебулан Н.,,user_560,Одежда
11.06.25,"- 10 352,60 ₸ (- 20,00 USD)",Покупка,OPENAI *CHATGPT SUBSCR,,user_379,Аренда
11.06.25,"- 50 000,00 ₸",Перевод на свой счет,На Kaspi Депозит,,user_560,Рестораны
09.06.25,"+ 35 000,00 ₸",Пополнение,Еркебулан Н.,,user_304,Коммуналка
09.06.25,"- 1 000,00 ₸",Перевод,Марлен Б.,,user_347,Развлечения
09.06.25,"- 35 000,00 ₸",Перевод,Еркебулан Н.,,user_304,Транспорт
09.06.25,"- 150,00 ₸",Покупка,I'M Restaurants,,user_347,Развлечения
08.06.25,"- 1 020,00 ₸",Покупка,Mega_Pharm_01,,user_347,Электроника
08.06.25,"- 15,00 ₸",Покупка,Супермаркет GALMART,,user_379,Красота
08.06.25,"- 1 890,00 ₸",Покупка,Супермаркет GALMART,,user_560,Дети
08.06.25,"- 1 490,00 ₸",Покупка,APPLE.COM/BILL,,user_560,Инвестиции
08.06.25,"- 1 000,00 ₸",Перевод,Марлен Б.,,user_665,Продукты
07.06.25,"- 500,00 ₸",Перевод,Бекарыс Д.,,user_665,Связь
07.06.25,"- 500,00 ₸",Перевод,Наурызбай Ə.,,user_304,Такси
07.06.25,"- 1 850,00 ₸",Покупка,Too Naubay,,user_304,Медицина
06.06.25,"- 6 793,00 ₸",Покупка,Yolo3,,user_471,Коммуналка
06.06.25,"- 1 250,00 ₸",Перевод,Коптилеу Д.,,user_777,Транспорт
06.06.25,"- 750,00 ₸",Покупка,Too Naubay,,user_379,Кредиты
05.06.25,"+ 4 500,00 ₸",Пополнение,Анастасия К.,,user_777,Штрафы
05.06.25,"+ 20 000,00 ₸",Пополнение,Əлішер Б.,,user_966,Связь
05.06.25,"+ 20 000,00 ₸",Пополнение,Мейірман С.,,user_560,Авто
05.06.25,"- 300,00 ₸",Перевод,Мəди А.,,user_809,Ремонт
05.06.25,"- 10 322,20 ₸ (- 20,00 USD)",Покупка,CLAUDE.AI SUBSCRIPTION,,user_777,Одежда
04.06.25,"- 5 450,00 ₸",Покупка,INJOO,,user_304,Продукты
04.06.25,"+ 5 000,00 ₸",Пополнение,Мерарыслан М.,,user_347,Аренда
04.06.25,"+ 9 000,00 ₸",Пополнение,Мерарыслан М.,,user_966,Подарки
04.06.25,"- 1 000,00 ₸",Перевод,Ерлан Ш.,,user_560,Кредиты
04.06.25,"- 9 000,00 ₸",Перевод,Ерлан Ш.,,user_777,Красота
04.06.25,"- 100,00 ₸",Покупка,ОНА,,user_966,Страхование
04.06.25,"- 380,00 ₸",Разное,Комиссия за перевод на карту др. банка,,user_304,Развлечения
04.06.25,"- 40 000,00 ₸",Перевод,На карту Halyk Bank*8575,,user_471,Связь
04.06.25,"+ 40 000,00 ₸",Пополнение,Айдана Б.,,user_347,Питомцы
04.06.25,"+ 40 000,00 ₸",Пополнение,Айдана Б.,,user_347,Кредиты
04.06.25,"- 1 640,00 ₸",Покупка,Ип Footpoint,,user_809,Питомцы
03.06.25,"+ 4 950,00 ₸",Пополнение,Анастасия К.,,user_471,Подарки
03.06.25,"- 600,00 ₸",Покупка,ИП PHOTO.COPY.PRINT.SCAN,,user_347,Аренда
02.06.25,"- 10 000,00 ₸",Перевод,Сауле Ж.,,user_521,Подарки
02.06.25,"- 500,00 ₸",Перевод,Madina S.,,user_471,Подарки
02.06.25,"+ 10 000,00 ₸",Пополнение,В Kaspi Банкомате,,user_560,Подписки
01.06.25,"- 4 000,00 ₸",Перевод,Жания Т.,,user_304,Страхование
01.06.25,"+ 4 000,00 ₸",Пополнение,Бакытгуль С.,,user_777,Развлечения
01.06.25,"+ 2 250,00 ₸",Пополнение,Бакытгуль С.,,user_347,Медицина
01.06.25,"+ 2 300,00 ₸",Пополнение,Берікбай А.,,user_777,Подписки
31.05.25,"- 5 000,00 ₸",Перевод,Марлен Б.,,user_966,Образование
30.05.25,"- 850,00 ₸",Покупка,"ИП ""ТОХТИЕВ""",,user_347,Такси
30.05.25,"- 4 000,00 ₸",Перевод,Насиха С.,,user_347,Медицина
30.05.25,"- 8 000,00 ₸",Покупка,"ТОО ""Поликлиника Сункар-II""",,user_304,Инвестиции
30.05.25,"- 210,00 ₸",Покупка,"ИП ""ЗОЛОТОЕ РУНО""",,user_521,Красота
30.05.26,"- 700,00 ₸",Покупка,Асет,,user_665,Коммуналка
29.05.26,"- 57 233,24 ₸ (- 116,00 USD)",Покупка,CLAUDE.AI SUBSCRIPTION,,user_665,Штрафы
29.05.26,"- 530,00 ₸",Перевод,Мөлдір Ж.,,user_560,Связь
28.05.26,"+ 70 000,00 ₸",Пополнение,Алия Е.,,user_560,Авто
28.05.26,"- 600,00 ₸",Перевод,Мөлдір Ж.,,user_471,Медицина
28.05.26,"+ 5 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_777,Страхование
27.05.26,"- 717,25 ₸",Разное,Комиссия за перевод на карту др. банка,,user_966,Коммуналка
27.05.26,"- 75 500,00 ₸",Перевод,На карту Freedom Finance Bank*4975,,user_379,Подписки
25.05.26,"- 320,00 ₸",Покупка,Живая Вода,,user_347,Развлечения
24.05.26,"- 15 000,00 ₸",Перевод,Ануарбек С.,,user_560,Электроника
23.05.26,"- 200,00 ₸",Покупка,Живая Вода,,user_521,Аренда
23.05.26,"- 2 140,00 ₸",Покупка,Асет,,user_471,Красота
23.05.26,"+ 20 000,00 ₸",Пополнение,Алия Е.,,user_665,Развлечения
22.05.26,"- 1 125,00 ₸",Перевод,Мөлдір Ж.,,user_777,Штрафы
21.05.26,"- 950,00 ₸",Перевод,Бекасыл И.,,user_560,Путешествия
21.05.26,"- 550,00 ₸",Перевод,Бекасыл И.,,user_665,Образование
21.05.26,"- 1 575,00 ₸",Перевод,Алима Т.,,user_379,Кредиты
21.05.26,"- 200,00 ₸",Перевод,Raushan U.,,user_521,Коммуналка
21.05.26,"- 685,00 ₸",Перевод,Рустамкул Д.,,user_777,Подарки
21.05.26,"- 700,00 ₸",Перевод,Мөлдір Ж.,,user_304,Развлечения
20.05.26,"- 100,00 ₸",Покупка,Туалет,,user_471,Транспорт
20.05.26,"- 2 000,00 ₸",Перевод,Аяжан Т.,,user_665,Образование
20.05.26,"- 450,00 ₸",Покупка,Нурлан,,user_560,Авто
20.05.26,"+ 1 400,00 ₸",Пополнение,Бауыржан Н.,,user_347,Аренда
20.05.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_347,Транспорт
20.05.26,"- 5 000,00 ₸",Перевод,Төлеби А.,,user_665,Транспорт
19.05.26,"- 3 062,50 ₸",Перевод,Диана К.,,user_521,Кредиты
19.05.26,"- 6 501,25 ₸",Перевод,Төлеби А.,,user_966,Страхование
18.05.26,"- 480,00 ₸",Перевод,Мөлдір Ж.,,user_809,Образование
18.05.26,"- 2 425,00 ₸",Перевод,Бекасыл И.,,user_966,Рестораны
18.05.26,"- 10 000,00 ₸",Покупка,Отбасы банк. Пополнение депозита,,user_560,Ремонт
18.05.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_471,Транспорт
18.05.26,"- 14 000,99 ₸",Перевод,Төлеби А.,,user_809,Авто
18.05.26,"+ 120 000,00 ₸",Пополнение,С карты другого банка,,user_560,Путешествия
18.05.26,"- 3 780,00 ₸",Перевод,Бекасыл И.,,user_471,Связь
17.05.26,"- 40,00 ₸",Покупка,Аппарат самообслуживания,,user_966,Продукты
17.05.26,"- 380,00 ₸",Покупка,Аппарат самообслуживания,,user_809,Страхование
17.05.26,"- 400,00 ₸",Перевод,Бекасыл И.,,user_379,Дети
17.05.26,"+ 3 000,00 ₸",Пополнение,Дильназ С.,,user_777,Рестораны
17.05.26,"- 8 481,00 ₸",Покупка,COFFEE HILLS,,user_560,Кредиты
17.05.26,"+ 1 639,00 ₸",Пополнение,Əдемі М.,,user_304,Развлечения
17.05.26,"- 1 120,00 ₸",Перевод,Мөлдір Ж.,,user_560,Электроника
17.05.26,"+ 1 516,00 ₸",Пополнение,Бақдəулет Е.,,user_347,Красота
16.05.26,"- 2 055,00 ₸",Перевод,Алима Т.,,user_665,Продукты
16.05.26,"- 3 230,00 ₸",Перевод,Алима Т.,,user_966,Ремонт
15.05.26,"- 795,00 ₸",Перевод,Бекасыл И.,,user_966,Дети
15.05.26,"- 2 077,00 ₸",Перевод,Бағдат І.,,user_521,Инвестиции
15.05.26,"- 120,00 ₸",Покупка,Билет Avtobys. Оплата за проезд,,user_379,Подписки
15.05.26,"- 2 400,00 ₸",Перевод,Salima Turdimurat Kyzy B.,,user_665,Такси
14.05.26,"- 570,00 ₸",Покупка,Фреш маркет,,user_347,Рестораны
14.05.26,"- 880,00 ₸",Покупка,Фреш маркет,,user_347,Транспорт
14.05.26,"- 1 170,00 ₸",Покупка,ИП ОРАЛЖАН,,user_304,Развлечения
13.05.26,"- 570,00 ₸",Перевод,Бекасыл И.,,user_347,Инвестиции
13.05.26,"- 500,00 ₸",Перевод,Тазабай Т.,,user_777,Коммуналка
12.05.26,"- 5 000,00 ₸",Перевод,Султан М.,,user_521,Питомцы
12.05.26,"+ 550,00 ₸",Пополнение,Бақдəулет Е.,,user_304,Страхование
12.05.26,"+ 222,00 ₸",Пополнение,Аймат Қ.,,user_665,Транспорт
12.05.26,"- 120,00 ₸",Покупка,Билет Avtobys. Оплата за проезд,,user_665,Кредиты
12.05.26,"- 970,00 ₸",Перевод,Мөлдір Ж.,,user_347,Транспорт
11.05.26,"- 2 310,00 ₸",Перевод,Бекасыл И.,,user_379,Инвестиции
11.05.26,"- 1 500,00 ₸",Перевод,Дастан Т.,,user_966,Ремонт
11.05.26,"- 1 050,00 ₸",Покупка,ИП ОРАЛЖАН,,user_777,Красота
11.05.26,"- 2 000,00 ₸",Перевод,Айжан С.,,user_665,Ремонт
11.05.26,"- 200,00 ₸",Покупка,beeline_kz,,user_560,Подписки
10.05.26,"- 620,00 ₸",Перевод,Мөлдір Ж.,,user_379,Развлечения
10.05.26,"- 500,00 ₸",Перевод,Асет А.,,user_304,Транспорт
10.05.26,"- 1 200,00 ₸",Покупка,ONAY.KZ,,user_777,Спорт
09.05.26,"- 1 900,00 ₸",Перевод,Бекасыл И.,,user_966,Подписки
09.05.26,"- 1 610,00 ₸",Перевод,Бекасыл И.,,user_304,Рестораны
08.05.26,"- 2 710,00 ₸",Покупка,ИП ОРАЛЖАН,,user_471,Связь
08.05.26,"- 1 345,00 ₸",Перевод,Аймат Қ.,,user_560,Питомцы
08.05.26,"- 200,00 ₸",Покупка,OAA,,user_304,Путешествия
08.05.26,"- 620,00 ₸",Перевод,Бекасыл И.,,user_347,Электроника
07.05.26,"- 200,00 ₸",Перевод,Нұрасыл С.,,user_809,Штрафы
07.05.26,"+ 200,00 ₸",Пополнение,Бақдəулет Е.,,user_809,Электроника
07.05.26,"- 100 000,00 ₸",Перевод на свой счет,На Kaspi Депозит,,user_560,Аренда
07.05.26,"- 200,00 ₸",Перевод,Бақдəулет Е.,,user_471,Образование
07.05.26,"+ 10 000,00 ₸",Пополнение,Дариға Р.,,user_347,Медицина
07.05.26,"- 6 979,00 ₸",Покупка,GPTshop,,user_379,Электроника
07.05.26,"- 7 517,00 ₸",Покупка,PowerPlus,,user_521,Связь
07.05.26,"+ 150 000,00 ₸",Пополнение,С карты другого банка,,user_966,Путешествия
06.05.26,"- 570,00 ₸",Перевод,Бекасыл И.,,user_777,Ремонт
06.05.26,"- 390,00 ₸",Покупка,"ТОО ""АС TIME""",,user_809,Подарки
06.05.26,"- 2 200,00 ₸",Покупка,Too Naubay,,user_347,Кредиты
06.05.26,"- 580,00 ₸",Покупка,"ТОО ""АС TIME""",,user_560,Образование
05.05.26,"- 1 490,00 ₸",Перевод,Бекасыл И.,,user_777,Штрафы
05.05.26,"- 2 525,00 ₸",Покупка,"КХ "" ЕРЗАТ """,,user_521,Медицина
05.05.26,"+ 10 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_665,Аренда
05.05.26,"- 250,00 ₸",Покупка,"ТОО ""АС TIME""",,user_347,Подписки
05.05.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_560,Аренда
04.05.26,"+ 280,00 ₸",Пополнение,Нұрасыл С.,,user_379,Дети
04.05.26,"- 299,99 ₸",Перевод,Төлеби А.,,user_304,Коммуналка
04.05.26,"- 600,00 ₸",Перевод,Нұрасыл С.,,user_777,Страхование
04.05.26,"- 660,00 ₸",Покупка,"ТОО ""АС TIME""",,user_521,Развлечения
04.05.26,"- 520,00 ₸",Покупка,"ТОО ""АС TIME""",,user_966,Развлечения
04.05.26,"- 320,00 ₸",Покупка,"ТОО ""АС TIME""",,user_665,Связь
04.05.26,"- 1 150,00 ₸",Покупка,"ТОО ""АС TIME""",,user_471,Медицина
04.05.26,"- 990,00 ₸",Покупка,Google One,,user_347,Электроника
03.05.26,"- 120,00 ₸",Перевод,Альбина Ш.,,user_304,Инвестиции
03.05.26,"- 1 965,00 ₸",Перевод,Бекасыл И.,,user_379,Продукты
02.05.26,"- 2 840,00 ₸",Покупка,ИП ОРАЛЖАН,,user_777,Развлечения
02.05.26,"- 120,00 ₸",Покупка,Билет Avtobys. Оплата за проезд,,user_379,Такси
02.05.26,"- 53 750,00 ₸",Перевод,Төлеби А.,,user_471,Образование
02.05.26,"+ 60 000,00 ₸",Пополнение,С карты другого банка,,user_379,Такси
01.05.26,"+ 1 250,00 ₸",Пополнение,Самрат К.,,user_521,Питомцы
01.05.26,"+ 1 250,00 ₸",Пополнение,Бақдəулет Е.,,user_347,Связь
01.05.26,"- 4 990,00 ₸",Покупка,Beeline Интернет дома,,user_304,Дети
01.05.26,"+ 3 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_966,Образование
01.05.26,"- 1 110,00 ₸",Перевод,Альбина Ш.,,user_777,Такси
30.04.26,"- 1 580,00 ₸",Перевод,Бекасыл И.,,user_560,Продукты
30.04.26,"- 500,00 ₸",Перевод,Жаксылык Н.,,user_347,Транспорт
30.04.26,"- 1 000,00 ₸",Покупка,YANDEX.GO,,user_665,Подарки
30.04.26,"- 1 000,00 ₸",Перевод,Альбина Ш.,,user_471,Спорт
29.04.26,"- 820,00 ₸",Перевод,Мейіржан М.,,user_809,Одежда
29.04.26,"- 51 850,33 ₸ (- 110,64 USD)",Покупка,CLAUDE.AI SUBSCRIPTION,,user_471,Рестораны
29.04.26,"+ 60 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_379,Аренда
29.04.26,"- 2 040,00 ₸",Покупка,Too Naubay,,user_560,Медицина
29.04.26,"- 770,00 ₸",Покупка,"ТОО ""АС TIME""",,user_966,Инвестиции
29.04.26,"- 620,00 ₸",Покупка,"ТОО ""АС TIME""",,user_966,Авто
28.04.26,"- 2 480,00 ₸",Покупка,"ТОО ""АС TIME""",,user_471,Образование
28.04.26,"- 3 750,00 ₸",Перевод,Самрат К.,,user_809,Подписки
28.04.26,"- 4 080,00 ₸",Покупка,INJOO,,user_304,Подарки
27.04.26,"+ 600,00 ₸",Пополнение,Дастан Т.,,user_379,Развлечения
27.04.26,"+ 600,00 ₸",Пополнение,Райбек К.,,user_966,Коммуналка
27.04.26,"+ 600,00 ₸",Пополнение,Берекет Қ.,,user_521,Образование
27.04.26,"- 3 910,00 ₸",Покупка,ИП ОРАЛЖАН,,user_777,Аренда
27.04.26,"- 2 370,00 ₸",Покупка,Too Naubay,,user_379,Коммуналка
27.04.26,"+ 600,00 ₸",Пополнение,Дастан Т.,,user_777,Подписки
27.04.26,"- 2 990,00 ₸",Покупка,"ТОО ""АС TIME""",,user_347,Кредиты
26.04.26,"+ 1 000,00 ₸",Пополнение,Диас Қ.,,user_471,Подписки
26.04.26,"- 300,00 ₸",Покупка,ИП Каирбаева,,user_471,Подписки
26.04.26,"- 1 000,00 ₸",Покупка,ИП Каирбаева,,user_777,Подписки
26.04.26,"- 1 605,00 ₸",Покупка,ИП Каирбаева,,user_560,Образование
26.04.26,"- 1 495,00 ₸",Покупка,ИП ОРАЛЖАН,,user_379,Медицина
26.04.26,"- 120,00 ₸",Покупка,Avtobys. Оплата проезда по QR,,user_966,Ремонт
25.04.26,"- 1 810,00 ₸",Покупка,ИП ОРАЛЖАН,,user_966,Питомцы
25.04.26,"- 2 700,00 ₸",Покупка,ИП ОРАЛЖАН,,user_521,Авто
25.04.26,"- 120,00 ₸",Покупка,Билет Onay. Оплата проезда,,user_777,Ремонт
25.04.26,"- 4 023,00 ₸",Перевод,Мейіржан М.,,user_665,Путешествия
25.04.26,"+ 300,00 ₸",Пополнение,Əділет Б.,,user_347,Питомцы
25.04.26,"- 6 700,00 ₸",Перевод,Бекжан К.,,user_809,Подписки
24.04.26,"+ 1 400,00 ₸",Пополнение,Дастан Т.,,user_379,Такси
24.04.26,"- 4 150,00 ₸",Покупка,ИП NANGO,,user_304,Ремонт
24.04.26,"- 1 000,00 ₸",Покупка,"ТОО ""АС TIME""",,user_560,Подарки
24.04.26,"- 500,00 ₸",Перевод,Рамазан С.,,user_304,Подарки
23.04.26,"+ 10 000,00 ₸",Пополнение,Ануарбек С.,,user_471,Авто
23.04.26,"- 240,00 ₸",Покупка,Живая Вода,,user_521,Ремонт
23.04.26,"- 240,00 ₸",Покупка,Живая Вода,,user_471,Такси
23.04.26,"- 500,00 ₸",Покупка,Асет,,user_471,Продукты
23.04.26,"- 2 890,00 ₸",Покупка,ИП АСАНОВ,,user_304,Авто
23.04.26,"- 480,00 ₸",Перевод,Даурен А.,,user_471,Питомцы
23.04.26,"- 500,00 ₸",Покупка,Асет,,user_304,Такси
23.04.26,"- 3 250,00 ₸",Перевод,Төлеби А.,,user_471,Аренда
22.04.26,"- 2 150,00 ₸",Покупка,"ТОО ""АС TIME""",,user_966,Подписки
22.04.26,"- 2 500,00 ₸",Перевод,Аяулым П.,,user_777,Ремонт
21.04.26,"- 1 260,00 ₸",Покупка,"TOO ""AS TIME""",,user_777,Коммуналка
20.04.26,"- 1 200,00 ₸",Перевод,Бекет Н.,,user_560,Красота
19.04.26,"- 450,00 ₸",Перевод,Альбина Ш.,,user_966,Штрафы
18.04.26,"- 1 220,00 ₸",Перевод,Бекасыл И.,,user_560,Одежда
18.04.26,"- 2 990,00 ₸",Перевод,Асель Ш.,,user_809,Кредиты
18.04.26,"- 1 200,00 ₸",Покупка,ONAY.KZ,,user_560,Штрафы
17.04.26,"+ 2 000,00 ₸",Пополнение,Ербол Ж.,,user_966,Развлечения
17.04.26,"- 1 570,00 ₸",Перевод,Бекасыл И.,,user_809,Красота
17.04.26,"- 200,00 ₸",Перевод,Марат Т.,,user_379,Продукты
16.04.26,"- 810,00 ₸",Перевод,Альбина Ш.,,user_379,Инвестиции
16.04.26,"+ 6 340,00 ₸",Пополнение,Аруназ М.,,user_966,Подписки
16.04.26,"- 8 700,00 ₸",Перевод,Төлеби А.,,user_379,Страхование
16.04.26,"- 1 733,00 ₸",Перевод,Əлібек Ө.,,user_665,Подарки
16.04.26,"- 200,00 ₸",Перевод,Raushan U.,,user_777,Одежда
15.04.26,"- 2 660,00 ₸",Перевод,Бекасыл И.,,user_809,Транспорт
15.04.26,"- 9 394,00 ₸",Перевод,Султан М.,,user_304,Спорт
12.04.26,"+ 800,00 ₸",Пополнение,Əдемі М.,,user_665,Рестораны
11.04.26,"+ 500,00 ₸",Пополнение,Нарғыз И.,,user_777,Инвестиции
11.04.26,"- 910,00 ₸",Перевод,Альбина Ш.,,user_809,Авто
11.04.26,"- 500,00 ₸",Перевод,Нарғыз И.,,user_304,Спорт
11.04.26,"- 1 500,00 ₸",Покупка,ИП ANAT AND PARTNERS,,user_777,Аренда
11.04.26,"- 800,00 ₸",Перевод,Данияр К.,,user_379,Такси
11.04.26,"- 490,00 ₸",Перевод,Алия А.,,user_347,Питомцы
10.04.26,"- 10 000,00 ₸",Перевод,Төлеби А.,,user_521,Питомцы
10.04.26,"+ 60 000,00 ₸",Пополнение,Төлеби А.,,user_379,Красота
10.04.26,"- 10 000,00 ₸",Покупка,Отбасы банк. Пополнение депозита,,user_347,Подписки
10.04.26,"- 100 000,00 ₸",Перевод на свой счет,На Kaspi Депозит,,user_966,Подарки
10.04.26,"- 15 000,00 ₸",Перевод,Ардақ Х.,,user_521,Развлечения
10.04.26,"+ 150 000,00 ₸",Пополнение,С карты другого банка,,user_471,Страхование
10.04.26,"- 500,00 ₸",Перевод,Рахметулла Н.,,user_665,Подарки
09.04.26,"- 1 460,00 ₸",Перевод,Альбина Ш.,,user_777,Такси
07.04.26,"- 660,00 ₸",Перевод,Рамазан Ш.,,user_560,Подарки
07.04.26,"- 1 670,00 ₸",Покупка,Too Naubay,,user_304,Продукты
06.04.26,"+ 1 900,00 ₸",Пополнение,С карты другого банка,,user_966,Медицина
06.04.26,"- 1 340,00 ₸",Покупка,"ТОО ""АС TIME""",,user_304,Кредиты
06.04.26,"- 1 390,00 ₸",Покупка,"ИП ""ДЖЕТЕСОВА"" Джетесова Баян Коптилеуовна",,user_777,Ремонт
06.04.26,"- 2 780,00 ₸",Перевод,Гулнара К.,,user_471,Ремонт
06.04.26,"- 12 400,00 ₸",Покупка,ИП ТЫНЫМБАЙ ДАСТАН ҚУАНДЫҚҰЛЫ,,user_347,Путешествия
05.04.26,"- 3 500,00 ₸",Перевод,Төлеби А.,,user_560,Подарки
05.04.26,"- 510,00 ₸",Перевод,Бақдəулет Е.,,user_665,Подарки
05.04.26,"- 200,00 ₸",Покупка,Живая Вода,,user_966,Питомцы
04.04.26,"- 3 340,00 ₸",Перевод,Алия А.,,user_560,Спорт
04.04.26,"- 990,00 ₸",Покупка,Google One,,user_304,Медицина
03.04.26,"- 1 420,00 ₸",Перевод,Алия А.,,user_966,Красота
03.04.26,"- 610,00 ₸",Покупка,"КХ "" ЕРЗАТ """,,user_777,Подарки
03.04.26,"+ 21 956,00 ₸",Пополнение,Султан М.,,user_304,Ремонт
03.04.26,"- 21 956,00 ₸",Перевод,Султан М.,,user_560,Страхование
01.04.26,"- 200,00 ₸",Покупка,Живая Вода,,user_560,Подарки
01.04.26,"- 53 750,00 ₸",Перевод,Төлеби А.,,user_809,Авто
01.04.26,"+ 1 250,00 ₸",Пополнение,Бақдəулет Е.,,user_809,Ремонт
01.04.26,"+ 55 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_521,Рестораны
31.03.26,"+ 625,00 ₸",Пополнение,Төлеби А.,,user_560,Образование
30.03.26,"- 4 990,00 ₸",Покупка,Beeline Интернет дома,,user_665,Такси
29.03.26,"- 20 000,00 ₸",Снятие,Банкомат Aylun,,user_521,Связь
29.03.26,"+ 6 400,00 ₸",Пополнение,Бекет Н.,,user_777,Дети
29.03.26,"+ 1 198,00 ₸",Покупка,Jet Sharing Powerbank,,user_347,Авто
29.03.26,"- 337,00 ₸",Покупка,Jet Sharing Powerbank,,user_521,Инвестиции
29.03.26,"- 12 000,00 ₸",Покупка,OnVibe,,user_379,Инвестиции
29.03.26,"- 1 198,00 ₸",Покупка,Jet Sharing Powerbank,,user_966,Инвестиции
29.03.26,"- 660,00 ₸",Покупка,Радуга,,user_809,Кредиты
29.03.26,"- 700,00 ₸",Покупка,Асет,,user_777,Штрафы
28.03.26,"- 1 500,00 ₸",Покупка,SENET PAY,,user_521,Подписки
28.03.26,"- 1 500,00 ₸",Покупка,SENET PAY,,user_966,Авто
28.03.26,"+ 50 000,00 ₸",Пополнение,Ануарбек С.,,user_521,Инвестиции
27.03.26,"- 10 000,00 ₸",Покупка,Отбасы банк. Пополнение депозита,,user_471,Дети
27.03.26,"- 1 940,00 ₸",Покупка,YANDEX.GO,,user_777,Авто
27.03.26,"- 534,00 ₸",Покупка,Magnum Cash&Carry,,user_809,Дети
27.03.26,"- 1 310,00 ₸",Покупка,YANDEX.GO,,user_347,Одежда
27.03.26,"- 2 260,00 ₸",Покупка,YANDEX.GO,,user_379,Одежда
27.03.26,"+ 410,00 ₸",Покупка,YANDEX.GO,,user_471,Образование
27.03.26,"- 410,00 ₸",Покупка,YANDEX.GO,,user_809,Продукты
27.03.26,"+ 20 000,00 ₸",Пополнение,Ануарбек С.,,user_471,Питомцы
27.03.26,"- 2 020,00 ₸",Покупка,"ТОО ""АС TIME""",,user_665,Красота
26.03.26,"+ 800,00 ₸",Пополнение,Бекжан К.,,user_379,Образование
26.03.26,"- 1 610,00 ₸",Покупка,"ТОО ""АС TIME""",,user_471,Дети
26.03.26,"- 760,00 ₸",Покупка,"ТОО ""АС TIME""",,user_304,Подписки
26.03.26,"- 2 290,00 ₸",Покупка,"ТОО ""АС TIME""",,user_966,Путешествия
25.03.26,"- 400,00 ₸",Покупка,ИП ОРАЛЖАН,,user_560,Продукты
24.03.26,"- 320,00 ₸",Перевод,Рамазан Ш.,,user_966,Кредиты
24.03.26,"- 545,00 ₸",Покупка,Magnum Cash&Carry,,user_347,Медицина
24.03.26,"- 12 963,00 ₸",Покупка,Magnum Cash&Carry,,user_521,Дети
24.03.26,"+ 20 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_560,Подписки
23.03.26,"- 200,00 ₸",Покупка,Ип Əділет,,user_966,Связь
23.03.26,"- 100,00 ₸",Покупка,Ип Əділет,,user_347,Дети
23.03.26,"- 100,00 ₸",Перевод,Умида Т.,,user_471,Питомцы
23.03.26,"- 100,00 ₸",Перевод,Гулзахира А.,,user_966,Путешествия
23.03.26,"- 2 118,10 ₸ (- 53 000,00 UZS)",Покупка,YANDEX.GO,,user_560,Спорт
23.03.26,"- 1 280,60 ₸ (- 32 000,00 UZS)",Покупка,YANDEX.GO,,user_347,Рестораны
23.03.26,"+ 38,95 ₸ (+ 1 000,00 UZS)",Покупка,YANDEX.GO,,user_521,Аренда
23.03.26,"- 1 738,30 ₸ (- 43 500,00 UZS)",Покупка,YANDEX.GO,,user_304,Такси
23.03.26,"- 38,95 ₸ (- 1 000,00 UZS)",Покупка,YANDEX.GO,,user_379,Дети
23.03.26,"+ 15 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_347,Транспорт
22.03.26,"- 2 200,00 ₸",Перевод,Олжас Е.,,user_304,Электроника
22.03.26,"- 200,00 ₸",Разное,Комиссия за перевод на карту др. банка,,user_966,Авто
22.03.26,"- 1 428,00 ₸ (- 35 000,00 UZS)",Перевод,GULNORA ISMAILOVA Turon Bank*2237,,user_521,Спорт
22.03.26,"- 13 000,00 ₸",Перевод,Султан М.,,user_304,Подписки
22.03.26,"+ 13 000,00 ₸",Поступление со своего счета,С Kaspi Депозита,,user_777,Подарки
